20	97.347
20.290906698750476	97.3974239958634
20.586044732869844	97.4304649257326
20.885475648548283	97.44532219693225
21.189261887185914	97.44214318769356
21.49746679841394	97.43405065915837
21.810154653305165	97.42825389006317
22.12739065777668	97.44223582268882
22.449240966187475	97.46790889624619
22.77577269513385	97.50785035320192
23.107053937445478	97.54948966766753
23.44315377638505	97.58440670593102
23.784142300054445	97.608127826503
24.130090616010463	97.62477000515374
24.481070866093134	97.636884806224
24.837156241469714	97.64857185662184
25.1984209978975	97.65846447245269
25.56494047120865	97.6646494088356
25.936791093020236	97.66802593556798
26.3140504066728	97.67304132764903
26.69679708340074	97.69029981771254
27.08511093873791	97.71904289454764
27.47907294916184	97.75411653821591
27.878765268980047	97.78172591613881
28.284271247461966	97.79411688245432
28.695675446220072	97.79917405267732
29.11306365684382	97.80484416433269
29.536522918790062	97.81975310010192
29.966141537533712	97.84037479380162
30.402009102982383	97.85501339397524
30.844216508158908	97.85591838098476
31.29285596815558	97.85303572015923
31.74802103936409	97.85497625247237
32.20980663898519	97.86345497261361
32.67830906482211	97.87492279942609
33.153626015361866	97.88415076421506
33.63585661014871	97.89090199254208
34.125101410453844	97.89850202820908
34.62146244024586	97.90818632392443
35.12504320746613	97.9157502592448
35.635948725613716	97.91827189745123
36.15428553564419	97.91961714214257
36.68016172818701	97.92280161728188
37.21368696608603	97.92941899145738
37.754972507267915	97.93946368877904
38.30413122794313	97.95066608364709
38.86127764614443	97.9578063842387
39.4265279456077	97.96063263926884
40.000000000000206	97.96
40.58181339750116	97.96096969222815
41.1720894657399	97.96386044302648
41.77095129709678	97.9716126960036
42.37852377437204	97.98026462782727
42.9949335968281	97.98364978415538
43.62030930661056	97.9770625505991
44.25478131555359	97.97203728912135
44.89848193237519	97.97432321062654
45.55154539026795	97.97655818300031
46.21410787489121	97.97081190770781
46.88630755277036	97.96226021346166
47.56828460010916	97.957
48.260181232021196	97.95820360464042
48.962141732186545	97.97598766940686
49.674312482939705	97.99465748529748
50.39684199579528	97.99205525639265
51.129880942417586	97.97934488906586
51.873582186040764	97.97139893577562
52.628100813345895	97.96785949825764
53.393594166801776	97.96255604673554
54.17022187747612	97.95318222023649
54.95814589832399	97.94538202717811
55.75753053796041	97.95654443028465
56.56854249492426	97.95517749006092
57.39135089244048	97.93904217501166
58.226127313687975	97.92674867358744
59.073045837580466	97.9422695416242
59.932283075067765	97.93367716924934
60.804018205965114	97.9250057417146
61.68843301631817	97.92492324144499
62.58571193631152	97.92296427854613
